time_s,x,y,yaw_rad,speed_mps,command_speed_mps,steering_rad,tracking_error_m,center_error_m,minimum_clearance_m,planning_ms,planner_status,collision_count,progress_percent
0.102,-0.00028,-0.00124,-0.00109,0.0652,0.0000,0.00000,inf,0.0012,3.2488,0.000,WAITING,0,0.00
0.200,-0.00283,-0.00126,-0.00110,0.0935,0.0750,0.00899,0.0270,0.0013,3.2487,11.588,FEASIBLE,0,0.00
0.300,-0.01306,0.00076,-0.00138,0.0255,0.3000,0.01625,0.0084,0.0008,3.2492,9.592,FEASIBLE,0,0.00
0.400,0.00150,-0.00004,-0.00134,0.2217,0.3750,0.02716,0.0086,0.0000,3.2500,9.469,FEASIBLE,0,0.00
0.500,0.02007,-0.00039,0.00105,0.1810,0.5250,0.02360,0.0062,0.0004,3.2496,9.420,FEASIBLE,0,0.00
0.600,0.04176,-0.00017,0.00142,0.3110,0.6750,0.00356,0.0139,0.0002,3.2498,9.505,FEASIBLE,0,0.00
0.700,0.08369,-0.00024,0.00124,0.4927,0.8250,-0.00008,0.0271,0.0002,3.2498,9.477,FEASIBLE,0,0.00
0.800,0.14622,-0.00123,-0.00023,0.7130,0.9750,-0.00305,0.0140,0.0012,3.2488,9.774,FEASIBLE,0,0.00
0.900,0.23187,-0.00159,-0.00067,0.9409,1.1250,-0.00504,0.0007,0.0016,3.2484,9.378,FEASIBLE,0,0.00
1.000,0.33883,-0.00158,-0.00056,1.1388,1.2750,-0.01141,0.0166,0.0016,3.2484,9.350,FEASIBLE,0,0.50
1.102,0.47664,-0.00117,0.00076,0.9953,1.4250,-0.00620,0.0076,0.0012,3.2488,9.497,FEASIBLE,0,0.50
1.202,0.55374,-0.00242,0.00017,0.9933,1.5750,-0.01396,0.0009,0.0024,3.2476,9.310,FEASIBLE,0,0.50
1.300,0.68446,-0.00174,-0.00027,1.2039,1.7250,-0.00476,0.0111,0.0017,3.2483,9.454,FEASIBLE,0,0.50
1.400,0.79606,-0.00315,-0.00223,1.5486,1.8750,0.00675,0.0016,0.0032,3.2468,9.777,FEASIBLE,0,1.00
1.500,0.97864,-0.00637,-0.00551,1.9524,2.0250,-0.00619,0.0096,0.0064,3.2436,9.426,FEASIBLE,0,1.00
1.600,1.17832,-0.00693,-0.00439,2.0240,2.1750,-0.00719,0.0041,0.0069,3.2431,9.315,FEASIBLE,0,1.00
1.700,1.42917,-0.00225,0.00303,2.1498,2.3250,0.02080,0.0019,0.0022,3.2478,9.456,FEASIBLE,0,1.50
1.800,1.65444,0.00147,0.00718,2.3364,2.5500,-0.01061,0.0106,0.0015,3.2485,9.375,FEASIBLE,0,1.50
1.900,1.85124,0.00209,0.00659,2.5356,2.6250,-0.00642,0.0011,0.0021,3.2479,9.247,FEASIBLE,0,2.00
2.000,2.11769,-0.00012,0.00236,2.7382,2.7750,-0.00245,0.0009,0.0001,3.2499,9.326,FEASIBLE,0,2.00
2.100,2.45762,-0.00169,0.00049,2.8897,2.9250,-0.01239,0.0055,0.0017,3.2483,9.186,FEASIBLE,0,2.50
2.200,2.69262,-0.00254,-0.00049,2.9666,3.0750,-0.01298,0.0017,0.0025,3.2475,9.355,FEASIBLE,0,2.50
2.300,2.99576,-0.00470,-0.00417,3.0707,3.2250,0.00765,0.0001,0.0047,3.2453,9.359,FEASIBLE,0,3.00
2.400,3.31017,-0.00894,-0.00838,3.1994,3.3750,-0.00468,0.0247,0.0089,3.2411,9.288,FEASIBLE,0,3.50
2.500,3.64350,-0.01221,-0.00897,3.4549,3.5250,0.00760,0.0012,0.0122,3.2378,9.593,FEASIBLE,0,3.50
2.600,3.99962,-0.01329,-0.00774,3.6361,3.6750,0.02058,0.0211,0.0133,3.2367,9.338,FEASIBLE,0,4.00
2.700,4.37058,-0.01245,-0.00489,3.7449,3.8250,0.02315,0.0022,0.0124,3.2376,9.569,FEASIBLE,0,4.50
2.800,4.74990,-0.00766,0.00154,3.8244,3.9750,0.00838,0.0112,0.0077,3.2423,9.594,FEASIBLE,0,4.50
2.900,5.13850,0.00005,0.00897,3.9351,4.1250,0.00294,0.0118,0.0000,3.2500,9.549,FEASIBLE,0,5.00
3.000,5.54300,0.00583,0.01147,4.1439,4.2750,-0.01871,0.0068,0.0058,3.2442,9.268,FEASIBLE,0,5.50
3.100,5.97079,0.00617,0.00717,4.3784,4.4250,-0.02796,0.0027,0.0062,3.2438,9.401,FEASIBLE,0,6.00
3.200,6.42012,0.00006,-0.00146,4.5575,4.5750,0.00262,0.0112,0.0001,3.2499,9.743,FEASIBLE,0,6.50
3.300,6.88268,-0.00941,-0.00929,4.6650,4.7250,-0.00008,0.0090,0.0094,3.2406,9.401,FEASIBLE,0,7.00
3.400,7.44184,-0.01713,-0.01138,4.6887,4.8750,0.02174,0.0182,0.0171,3.2329,9.854,FEASIBLE,0,7.50
3.500,7.82177,-0.01939,-0.00809,4.7902,5.0000,0.02999,0.0198,0.0194,3.2306,9.298,FEASIBLE,0,8.00
3.600,8.31342,-0.01605,-0.00033,4.9648,5.0000,0.02295,0.0176,0.0160,3.2340,9.407,FEASIBLE,0,8.50
3.700,8.91262,-0.00415,0.01071,5.0208,5.0000,0.00459,0.0022,0.0042,3.2458,9.445,FEASIBLE,0,9.00
3.800,9.31079,0.00476,0.01500,4.9708,5.0000,-0.01148,0.0075,0.0048,3.2452,9.244,FEASIBLE,0,9.50
3.900,9.81139,0.01037,0.01232,5.0442,5.0000,-0.02684,0.0140,0.0104,3.2396,9.606,FEASIBLE,0,10.00
4.000,10.31468,0.00821,0.00354,5.0512,5.0000,-0.02843,0.0071,0.0082,3.2418,9.428,FEASIBLE,0,10.50
4.100,10.82084,-0.00020,-0.00665,5.0505,5.0000,-0.00494,0.0028,0.0002,3.2498,9.418,FEASIBLE,0,11.00
4.202,11.32618,-0.01023,-0.01287,5.0083,5.0000,0.00973,0.0097,0.0102,3.2398,9.572,FEASIBLE,0,11.50
4.300,11.82198,-0.01991,-0.01713,4.9219,5.0000,0.02775,0.0156,0.0199,3.2301,9.248,FEASIBLE,0,12.00
4.402,12.39790,-0.02285,-0.00962,4.7491,5.0000,0.03991,0.0176,0.0228,3.2272,9.296,FEASIBLE,0,12.50
4.502,12.87009,-0.01113,0.00768,4.7190,5.0000,0.02391,0.0076,0.0111,3.2389,9.355,FEASIBLE,0,13.00
4.602,13.34422,0.01178,0.02881,4.7923,4.6980,-0.00737,0.0102,0.0118,3.2382,9.436,FEASIBLE,0,13.50
4.700,13.72578,0.03758,0.04323,4.7868,4.5486,-0.06019,0.0308,0.0376,3.2124,9.164,FEASIBLE,0,13.50
4.800,14.21133,0.06722,0.05155,4.9014,4.4860,-0.08703,0.0702,0.0672,3.1828,9.511,FEASIBLE,0,14.00
4.900,14.70291,0.08372,0.04249,4.9032,4.2360,-0.09461,0.0713,0.0837,3.1663,9.432,FEASIBLE,0,14.50
5.000,15.18943,0.07215,0.00953,4.8265,3.9141,-0.08207,0.0452,0.0722,3.1778,9.540,FEASIBLE,0,15.00
5.100,15.66286,0.02280,-0.04654,4.6546,3.6641,-0.02356,0.0046,0.0228,3.2272,9.271,FEASIBLE,0,15.50
5.200,16.10093,-0.06579,-0.12087,4.3528,3.2099,0.08558,0.0787,0.0658,3.1842,9.732,FEASIBLE,0,16.00
5.300,16.49685,-0.19202,-0.20659,4.0307,2.9599,0.19758,0.1754,0.1920,3.0580,9.687,FEASIBLE,0,16.50
5.400,16.84992,-0.35100,-0.29932,3.7890,2.4599,0.32369,0.2778,0.3510,2.8990,9.500,FEASIBLE,0,17.00
5.500,17.16518,-0.53553,-0.39129,3.5878,1.9599,0.47974,0.3822,0.5355,2.7145,10.054,FEASIBLE,0,17.00
5.600,17.44914,-0.73648,-0.47656,3.4272,1.4599,0.61090,0.4286,0.7365,2.5135,9.209,FEASIBLE,0,17.50
5.700,17.70940,-0.94506,-0.54885,3.2852,1.0000,0.61090,0.3946,0.9451,2.3049,9.417,FEASIBLE,0,17.50
5.800,17.99838,-1.18870,-0.60878,3.0451,1.0000,0.61090,0.4848,1.1887,2.0613,9.950,FEASIBLE,0,18.00
5.900,18.17719,-1.33747,-0.62919,2.8326,1.0000,0.61090,0.3827,1.3375,1.9125,9.261,FEASIBLE,0,18.00
6.000,18.38509,-1.50164,-0.63247,2.5312,1.0000,0.61090,0.3809,1.5016,1.7484,9.310,FEASIBLE,0,18.50
6.100,18.58052,-1.62988,-0.61052,2.1691,1.0000,0.61090,0.3127,1.6299,1.6201,9.205,FEASIBLE,0,18.50
6.200,18.75707,-1.71211,-0.56866,1.8599,1.0000,0.61090,0.2637,1.7121,1.5379,9.519,FEASIBLE,0,19.00
6.300,18.91749,-1.76058,-0.51181,1.5765,1.0000,0.61090,0.1886,1.7606,1.4894,9.831,FEASIBLE,0,19.00
6.400,19.06062,-1.78952,-0.45598,1.4217,1.0000,0.61090,0.1205,1.7895,1.4605,9.505,FEASIBLE,0,19.00
6.500,19.19506,-1.80877,-0.40280,1.2944,1.0000,0.61090,0.1568,1.8088,1.4412,9.458,FEASIBLE,0,19.00
6.600,19.30505,-1.81941,-0.35907,0.9593,1.0000,0.61090,0.1099,1.8194,1.4306,9.581,FEASIBLE,0,19.50
6.700,19.38043,-1.82383,-0.32962,0.6395,1.0000,0.61090,0.0329,1.8238,1.4262,9.269,FEASIBLE,0,19.50
6.800,19.42829,-1.82554,-0.31100,0.3856,1.0000,0.61090,0.0442,1.8255,1.4245,10.087,FEASIBLE,0,19.50
6.900,19.45452,-1.82609,-0.30081,0.1914,1.0000,0.61090,0.0410,1.8261,1.4239,9.726,FEASIBLE,0,19.50
7.000,19.46493,-1.82630,-0.29674,0.0538,1.0000,0.61090,0.0074,1.8263,1.4237,9.548,FEASIBLE,0,19.50
7.100,19.46431,-1.82681,-0.29638,0.0436,1.0000,0.61090,0.0045,1.8268,1.4232,9.840,FEASIBLE,0,19.50
7.200,19.45997,-1.82718,-0.29747,0.0332,1.0000,0.61090,0.0126,1.8272,1.4228,9.629,FEASIBLE,0,19.50
7.300,19.45906,-1.82718,-0.29776,0.0224,1.0000,0.61090,0.0052,1.8272,1.4228,9.724,FEASIBLE,0,19.50
7.400,19.46918,-1.82893,-0.29592,0.1629,1.0000,0.61090,0.0283,1.8289,1.4211,9.276,FEASIBLE,0,19.50
7.502,19.49477,-1.83710,-0.29632,0.3469,1.0000,0.61090,0.0682,1.8371,1.4129,9.414,FEASIBLE,0,19.50
7.600,19.53851,-1.85679,-0.30448,0.5763,1.0000,0.61090,0.0706,1.8568,1.3932,9.368,FEASIBLE,0,19.50
