time_s,x,y,yaw_rad,speed_mps,command_speed_mps,steering_rad,tracking_error_m,center_error_m,minimum_clearance_m,planning_ms,planner_status,collision_count,progress_percent
0.100,-0.00078,-0.00063,-0.00114,0.0513,0.0000,0.00000,inf,0.0006,3.2494,0.000,WAITING,0,0.00
0.200,-0.00133,0.00005,-0.00107,0.0684,0.1000,0.00848,0.0283,0.0001,3.2499,10.493,FEASIBLE,0,0.00
0.300,-0.00039,-0.00019,-0.00092,0.0210,0.3000,-0.01468,0.0061,0.0002,3.2498,9.364,FEASIBLE,0,0.00
0.400,0.00475,-0.00019,-0.00095,0.0833,0.5000,0.02793,0.0102,0.0002,3.2498,9.277,FEASIBLE,0,0.00
0.500,0.01867,-0.00012,-0.00087,0.1820,0.7000,0.02304,0.0074,0.0001,3.2499,9.665,FEASIBLE,0,0.00
0.600,0.04432,0.00009,-0.00063,0.3158,0.9000,0.00689,0.0123,0.0001,3.2499,9.453,FEASIBLE,0,0.00
0.700,0.08596,0.00051,-0.00018,0.4872,1.1000,0.00376,0.0268,0.0005,3.2495,9.444,FEASIBLE,0,0.00
0.800,0.14791,-0.00014,-0.00118,0.7173,1.3000,-0.00119,0.0132,0.0001,3.2499,10.549,FEASIBLE,0,0.00
0.900,0.25478,-0.00132,-0.00274,1.0039,1.5000,-0.00377,0.0001,0.0013,3.2487,10.002,FEASIBLE,0,0.50
1.000,0.34234,-0.00104,-0.00223,1.1458,1.7000,-0.00833,0.0165,0.0010,3.2490,9.620,FEASIBLE,0,0.50
1.102,0.49474,-0.00222,-0.00355,1.3653,2.0000,0.00385,0.0089,0.0022,3.2478,9.421,FEASIBLE,0,0.50
1.202,0.64272,-0.00363,-0.00470,1.5565,2.1000,-0.00466,0.0028,0.0036,3.2464,9.207,FEASIBLE,0,0.50
1.300,0.80492,-0.00510,-0.00472,1.7242,2.3000,0.00362,0.0071,0.0051,3.2449,9.225,FEASIBLE,0,1.00
1.400,0.99544,-0.00680,-0.00541,2.0009,2.6000,0.02470,0.0022,0.0068,3.2432,9.372,FEASIBLE,0,1.00
1.500,1.16398,-0.00788,-0.00539,2.1731,2.8000,0.01784,0.0125,0.0079,3.2421,9.358,FEASIBLE,0,1.00
1.600,1.39344,-0.00761,-0.00304,2.3650,2.9000,-0.00863,0.0035,0.0076,3.2424,9.515,FEASIBLE,0,1.50
1.700,1.69025,-0.00504,0.00158,2.5506,3.1000,0.01819,0.0041,0.0050,3.2450,9.395,FEASIBLE,0,1.50
1.800,1.90194,-0.00552,0.00104,2.7138,3.3000,0.00178,0.0033,0.0055,3.2445,9.201,FEASIBLE,0,2.00
1.900,2.18700,-0.00973,-0.00399,2.9276,3.5000,0.00154,0.0101,0.0097,3.2403,9.351,FEASIBLE,0,2.00
2.000,2.49119,-0.01521,-0.00815,3.1124,3.7000,0.01488,0.0087,0.0152,3.2348,9.312,FEASIBLE,0,2.50
2.100,2.81359,-0.01730,-0.00689,3.3040,3.9000,0.01230,0.0131,0.0173,3.2327,9.294,FEASIBLE,0,3.00
2.200,3.15607,-0.01398,-0.00071,3.5052,4.1000,0.01590,0.0046,0.0140,3.2360,9.544,FEASIBLE,0,3.00
2.300,3.51949,-0.00887,0.00406,3.7166,4.3000,-0.01347,0.0019,0.0089,3.2411,9.232,FEASIBLE,0,3.50
2.400,3.90371,-0.00501,0.00526,3.9368,4.5000,-0.01419,0.0147,0.0050,3.2450,10.169,FEASIBLE,0,4.00
2.500,4.31143,-0.00430,0.00189,4.1639,4.7000,-0.01535,0.0091,0.0043,3.2457,9.405,FEASIBLE,0,4.50
2.600,4.73758,-0.00889,-0.00526,4.3383,4.9000,0.00142,0.0160,0.0089,3.2411,9.601,FEASIBLE,0,4.50
2.700,5.18411,-0.01647,-0.01073,4.5408,5.0000,0.01970,0.0096,0.0165,3.2335,9.315,FEASIBLE,0,5.00
2.800,5.65103,-0.02133,-0.00937,4.7531,5.0000,0.02027,0.0251,0.0213,3.2287,9.214,FEASIBLE,0,5.50
2.900,6.13669,-0.01736,0.00135,4.9197,5.0000,0.02159,0.0036,0.0174,3.2326,9.479,FEASIBLE,0,6.00
3.000,6.63542,-0.00378,0.01705,4.9865,5.0000,-0.00917,0.0029,0.0038,3.2462,9.445,FEASIBLE,0,6.50
3.100,7.13196,0.01602,0.03005,4.9960,5.0000,-0.03745,0.0145,0.0160,3.2340,9.927,FEASIBLE,0,7.00
3.200,7.63410,0.03446,0.03350,5.0456,5.0000,-0.04235,0.0261,0.0345,3.2155,9.360,FEASIBLE,0,7.50
3.300,8.24451,0.03909,0.01523,5.0887,5.0000,-0.06603,0.0333,0.0391,3.2109,9.346,FEASIBLE,0,8.00
3.400,8.65012,0.01796,-0.01443,5.0818,5.0000,-0.03491,0.0024,0.0180,3.2320,9.296,FEASIBLE,0,8.50
3.500,9.15496,-0.03758,-0.06569,5.0264,5.0000,0.03550,0.0529,0.0376,3.2124,9.894,FEASIBLE,0,9.00
3.600,9.75487,-0.15129,-0.14050,5.1211,5.0000,0.13289,0.1546,0.1513,3.0987,9.806,FEASIBLE,0,10.00
3.700,10.15185,-0.25410,-0.19253,5.1206,4.7500,0.23348,0.2231,0.2541,2.9959,9.451,FEASIBLE,0,10.00
3.800,10.73052,-0.44075,-0.26638,5.0202,4.2500,0.31376,0.3812,0.4408,2.8092,9.402,FEASIBLE,0,10.50
3.900,11.19224,-0.61532,-0.31735,4.8909,4.1000,0.41123,0.4286,0.6153,2.6347,9.732,FEASIBLE,0,11.00
4.000,11.63654,-0.79651,-0.35262,4.7298,3.6000,0.54942,0.5655,0.7965,2.4535,9.498,FEASIBLE,0,11.50
4.100,11.97886,-0.93688,-0.36631,4.5570,3.4500,0.61090,0.4485,0.9369,2.3131,9.712,FEASIBLE,0,12.00
4.200,12.39433,-1.09404,-0.36312,4.3603,2.9500,0.61090,0.4746,1.0940,2.1560,9.167,FEASIBLE,0,12.50
4.300,12.79766,-1.22191,-0.33671,4.2285,2.4500,0.61090,0.4681,1.2219,2.0281,9.398,FEASIBLE,0,13.00
4.400,13.19475,-1.31540,-0.28626,3.9323,1.9500,0.61090,0.4331,1.3154,1.9346,9.486,FEASIBLE,0,13.00
4.502,13.63466,-1.35839,-0.19368,3.5208,1.8000,0.61090,0.4434,1.3584,1.8916,9.413,FEASIBLE,0,13.50
4.600,13.96576,-1.33335,-0.09040,3.1813,1.7500,0.58415,0.2512,1.3334,1.9166,11.385,FEASIBLE,0,14.00
4.700,14.19902,-1.28156,-0.00210,2.8886,1.8500,0.53405,0.1387,1.2816,1.9684,9.396,FEASIBLE,0,14.00
4.800,14.45711,-1.19459,0.10204,2.6261,1.9000,0.46469,0.0814,1.1946,2.0554,9.722,FEASIBLE,0,14.50
4.900,14.68511,-1.09050,0.19872,2.4395,2.1000,0.38759,0.0510,1.0905,2.1595,9.753,FEASIBLE,0,14.50
5.000,14.88935,-0.97259,0.28988,2.3125,2.3000,0.29007,0.0482,0.9726,2.2774,9.293,FEASIBLE,0,15.00
5.100,15.07163,-0.84490,0.37583,2.1562,2.5000,0.16395,0.0691,0.8449,2.4051,9.350,FEASIBLE,0,15.00
5.200,15.22610,-0.71608,0.45359,1.9076,2.7000,-0.11530,0.0979,0.7161,2.5339,9.629,FEASIBLE,0,15.00
