time_s,x,y,yaw_rad,speed_mps,command_speed_mps,steering_rad,tracking_error_m,center_error_m,minimum_clearance_m,planning_ms,planner_status,collision_count,progress_percent
0.100,-0.00078,-0.00063,-0.00114,0.0513,0.0000,0.00000,inf,0.0006,3.2494,0.000,WAITING,0,0.00
0.200,-0.00133,0.00005,-0.00107,0.0684,0.0000,0.00000,inf,0.0001,3.2499,0.000,WAITING,0,0.00
0.300,-0.00092,-0.00013,-0.00092,0.0353,0.0000,0.00000,inf,0.0001,3.2499,0.000,WAITING,0,0.00
0.400,-0.00094,-0.00014,-0.00092,0.0001,0.0000,0.00000,inf,0.0001,3.2499,0.000,WAITING,0,0.00
0.500,-0.00093,-0.00015,-0.00092,0.0001,0.0000,0.00000,inf,0.0001,3.2499,0.000,WAITING,0,0.00
0.600,-0.00092,-0.00015,-0.00092,0.0001,0.0000,0.00000,inf,0.0002,3.2498,0.000,WAITING,0,0.00
0.700,-0.00092,-0.00016,-0.00092,0.0000,0.0000,0.00000,inf,0.0002,3.2498,0.000,WAITING,0,0.00
0.800,-0.00092,-0.00016,-0.00092,0.0000,0.0000,0.00000,inf,0.0002,3.2498,0.000,WAITING,0,0.00
0.900,-0.00092,-0.00016,-0.00092,0.0000,0.0000,0.00000,inf,0.0002,3.2498,0.000,WAITING,0,0.00
1.000,-0.00092,-0.00016,-0.00092,0.0000,0.0000,0.00000,inf,0.0002,3.2498,0.000,WAITING,0,0.00
1.104,-0.00092,-0.00016,-0.00092,0.0000,0.0000,0.00000,inf,0.0002,3.2498,0.000,WAITING,0,0.00
1.204,-0.00092,-0.00016,-0.00092,0.0000,0.1000,-0.01691,0.0042,0.0002,3.2498,9.386,FEASIBLE,0,0.00
1.300,-0.00048,-0.00016,-0.00092,0.0132,0.3000,-0.01486,0.0179,0.0002,3.2498,9.399,FEASIBLE,0,0.00
1.402,0.00641,-0.00019,-0.00098,0.1002,0.6000,0.03814,0.0144,0.0002,3.2498,9.504,FEASIBLE,0,0.00
1.500,0.01866,-0.00031,-0.00114,0.1868,0.7000,-0.02980,0.0209,0.0003,3.2497,9.416,FEASIBLE,0,0.00
1.600,0.05117,-0.00005,-0.00082,0.3377,0.9000,-0.03556,0.0095,0.0000,3.2500,9.497,FEASIBLE,0,0.00
1.700,0.08585,-0.00051,-0.00155,0.4966,1.1000,0.01761,0.0067,0.0005,3.2495,9.659,FEASIBLE,0,0.00
1.800,0.14895,-0.00079,-0.00192,0.7222,1.3000,0.00359,0.0067,0.0008,3.2492,9.318,FEASIBLE,0,0.00
