time_s,x,y,yaw_rad,speed_mps,command_speed_mps,steering_rad,tracking_error_m,center_error_m,minimum_clearance_m,planning_ms,planner_status,collision_count,progress_percent
0.100,-0.00000,-0.00000,-0.00000,0.0000,0.0000,0.00000,inf,0.0000,3.2250,0.000,WAITING,0,0.00
0.200,-0.00226,-0.00008,0.00004,0.1042,0.0000,0.00000,0.0243,0.0001,3.2249,38.232,FEASIBLE,0,0.00
0.300,-0.00267,-0.00009,0.00005,0.0005,0.5000,-0.07854,0.0092,0.0001,3.2249,35.668,FEASIBLE,0,0.00
0.400,-0.00608,-0.00260,-0.00427,0.0399,0.5000,-0.13090,0.0085,0.0026,3.2224,34.967,FEASIBLE,0,0.00
0.500,-0.00730,-0.00554,-0.00851,0.0312,0.5000,-0.18326,0.0435,0.0055,3.2195,35.987,FEASIBLE,0,0.00
0.600,-0.00319,-0.00817,-0.01225,0.0730,0.5000,-0.23562,0.0249,0.0082,3.2168,35.912,FEASIBLE,0,0.00
0.700,0.00719,-0.01141,-0.01671,0.1331,0.3530,-0.28798,0.0154,0.0114,3.2136,36.696,FEASIBLE,0,0.00
0.800,0.02402,-0.01647,-0.02353,0.2048,0.3295,-0.34034,0.0032,0.0165,3.2085,39.585,FEASIBLE,0,0.00
0.900,0.04852,-0.02405,-0.03344,0.2909,0.3257,-0.39270,0.0143,0.0240,3.2010,36.502,FEASIBLE,0,0.00
1.000,0.08261,-0.03335,-0.04491,0.3898,0.2501,-0.44506,0.0353,0.0333,3.1917,35.718,FEASIBLE,0,0.00
1.104,0.13546,-0.04314,-0.05517,0.4771,0.2080,-0.43773,0.0053,0.0431,3.1819,36.219,FEASIBLE,0,0.00
1.200,0.18633,-0.04977,-0.06045,0.5317,0.3063,-0.38537,0.0114,0.0498,3.1752,35.505,FEASIBLE,0,0.00
1.302,0.24025,-0.05595,-0.06445,0.5499,0.3220,-0.33301,0.0019,0.0560,3.1690,36.526,FEASIBLE,0,0.00
1.400,0.28463,-0.06121,-0.06777,0.5589,0.3245,-0.33125,0.0057,0.0612,3.1638,37.408,FEASIBLE,0,0.50
1.500,0.34000,-0.06924,-0.07365,0.5527,0.3907,-0.31759,0.0049,0.0692,3.1558,35.752,FEASIBLE,0,0.50
1.602,0.39235,-0.08035,-0.08319,0.5024,0.5001,-0.30978,0.0097,0.0804,3.1446,40.841,FEASIBLE,0,0.50
1.700,0.42333,-0.09917,-0.09524,0.3827,0.4188,-0.29095,0.0550,0.0992,3.1258,40.412,FEASIBLE,0,0.50
1.800,0.45413,-0.12308,-0.10836,0.4466,0.3400,-0.29095,0.0321,0.1231,3.1019,35.894,FEASIBLE,0,0.50
1.900,0.48905,-0.14379,-0.12335,0.3942,0.3274,-0.33595,0.0304,0.1438,3.0812,35.479,FEASIBLE,0,0.50
2.000,0.51671,-0.16338,-0.13746,0.3082,0.3254,-0.34967,0.0522,0.1634,3.0616,35.078,FEASIBLE,0,0.50
2.100,0.54446,-0.17164,-0.14863,0.3244,0.3251,-0.37773,0.0138,0.1716,3.0534,35.308,FEASIBLE,0,0.50
2.200,0.57340,-0.17222,-0.15487,0.2700,0.3250,-0.39459,0.0170,0.1722,3.0528,35.353,FEASIBLE,0,0.50
2.300,0.59874,-0.16892,-0.15912,0.2485,0.3250,-0.40846,0.0051,0.1689,3.0561,35.480,FEASIBLE,0,0.50
2.400,0.62316,-0.16182,-0.16233,0.2604,0.3250,-0.41932,0.0063,0.1618,3.0632,36.004,FEASIBLE,0,0.50
2.500,0.63847,-0.16161,-0.16914,0.0734,0.3250,-0.41444,0.0131,0.1616,3.0634,34.418,FEASIBLE,0,0.50
2.600,0.64499,-0.16470,-0.17191,0.0727,0.3250,-0.40802,0.0221,0.1647,3.0603,35.169,FEASIBLE,0,0.50
2.700,0.65223,-0.16818,-0.17501,0.0877,0.3250,-0.42230,0.0002,0.1682,3.0568,35.268,FEASIBLE,0,0.50
2.800,0.66170,-0.17277,-0.17906,0.1190,0.3250,-0.42801,0.0128,0.1728,3.0522,34.233,FEASIBLE,0,0.50
2.900,0.67482,-0.17919,-0.18467,0.1663,0.3250,-0.42469,0.0271,0.1792,3.0458,35.848,FEASIBLE,0,0.50
3.000,0.69300,-0.18826,-0.19248,0.2301,0.2500,-0.44963,0.0071,0.1883,3.0367,35.100,FEASIBLE,0,0.50
3.100,0.71748,-0.20078,-0.20304,0.3044,0.2080,-0.45257,0.0365,0.2008,3.0242,35.892,FEASIBLE,0,0.50
3.200,0.74750,-0.21655,-0.21598,0.3557,0.2013,-0.46916,0.0242,0.2166,3.0084,35.958,FEASIBLE,0,0.50
3.300,0.78047,-0.23248,-0.22733,0.3718,0.2407,-0.44662,0.0332,0.2325,2.9925,34.446,FEASIBLE,0,1.00
3.400,0.81763,-0.24607,-0.23467,0.4028,0.2365,-0.44662,0.0481,0.2461,2.9789,36.248,FEASIBLE,0,1.00
3.500,0.85524,-0.25689,-0.23844,0.3765,0.2058,-0.44662,0.0050,0.2569,2.9681,34.249,FEASIBLE,0,1.00
3.602,0.89708,-0.26843,-0.24084,0.3462,0.3059,-0.42355,0.0076,0.2684,2.9566,35.250,FEASIBLE,0,1.00
3.700,0.92163,-0.27601,-0.24285,0.3053,0.3878,-0.42662,0.0334,0.2760,2.9490,34.929,FEASIBLE,0,1.00
3.800,0.94749,-0.28593,-0.24750,0.2606,0.3350,-0.43259,0.0308,0.2859,2.9391,34.993,FEASIBLE,0,1.00
3.900,0.96987,-0.29764,-0.25555,0.2528,0.2516,-0.45380,0.0092,0.2976,2.9274,35.147,FEASIBLE,0,1.00
4.000,0.99551,-0.31281,-0.26669,0.2442,0.2083,-0.48181,0.0069,0.3128,2.9122,34.686,FEASIBLE,0,1.00
4.100,1.01142,-0.32254,-0.27382,0.2244,0.2013,-0.48631,0.0287,0.3225,2.9025,33.838,FEASIBLE,0,1.00
4.202,1.02898,-0.33349,-0.28175,0.1974,0.2002,-0.50756,0.0029,0.3335,2.8915,34.469,FEASIBLE,0,1.00
4.300,1.04813,-0.34564,-0.29044,0.1864,0.2000,-0.52481,0.0101,0.3456,2.8794,34.629,FEASIBLE,0,1.00
4.400,1.06412,-0.35598,-0.29774,0.1954,0.2000,-0.53993,0.0087,0.3560,2.8690,34.694,FEASIBLE,0,1.00
4.500,1.07792,-0.36502,-0.30407,0.2140,0.2000,-0.53614,0.0369,0.3650,2.8600,34.310,FEASIBLE,0,1.00
4.600,1.10110,-0.38049,-0.31477,0.2413,0.2000,-0.55394,0.0209,0.3805,2.8445,35.097,FEASIBLE,0,1.00
4.708,1.12146,-0.39412,-0.32384,0.2471,0.2000,-0.58860,0.0058,0.3941,2.8309,34.870,FEASIBLE,0,1.00
4.800,1.13774,-0.40321,-0.32856,0.2227,0.2000,-0.60730,0.0110,0.4032,2.8218,35.129,FEASIBLE,0,1.00
4.900,1.15610,-0.41078,-0.33022,0.1884,0.2000,-0.60569,0.0409,0.4108,2.8142,35.265,FEASIBLE,0,1.00
5.000,1.17319,-0.41611,-0.32950,0.1750,0.2000,-0.60820,0.0227,0.4161,2.8089,34.629,FEASIBLE,0,1.00
5.100,1.19000,-0.42081,-0.32812,0.1758,0.2000,-0.61044,0.0141,0.4208,2.8042,34.428,FEASIBLE,0,1.00
5.200,1.20757,-0.42661,-0.32791,0.1935,0.2000,-0.61080,0.0269,0.4266,2.7984,34.205,FEASIBLE,0,1.00
5.300,1.22621,-0.43518,-0.33083,0.2108,0.2000,-0.61085,0.0180,0.4352,2.7898,34.439,FEASIBLE,0,1.00
5.400,1.24480,-0.44681,-0.33767,0.2248,0.2000,-0.61086,0.0053,0.4468,2.7782,34.750,FEASIBLE,0,1.00
5.500,1.26277,-0.45937,-0.34580,0.2112,0.2000,-0.61086,0.0334,0.4594,2.7656,35.249,FEASIBLE,0,1.50
5.600,1.27894,-0.47109,-0.35344,0.1938,0.2000,-0.58469,0.0221,0.4711,2.7539,35.044,FEASIBLE,0,1.50
5.700,1.29742,-0.48475,-0.36229,0.1931,0.2000,-0.53233,0.0004,0.4847,2.7403,33.777,FEASIBLE,0,1.50
5.800,1.31022,-0.49435,-0.36845,0.2051,0.2000,-0.50769,0.0222,0.4943,2.7307,34.200,FEASIBLE,0,1.50
5.900,1.32777,-0.50769,-0.37694,0.2301,0.2000,-0.50302,0.0375,0.5077,2.7173,33.565,FEASIBLE,0,1.50
6.000,1.34641,-0.52216,-0.38603,0.2370,0.2000,-0.47472,0.0111,0.5222,2.7028,34.608,FEASIBLE,0,1.50
6.100,1.36444,-0.53642,-0.39488,0.2222,0.2750,-0.42236,0.0120,0.5364,2.6886,33.904,FEASIBLE,0,1.50
6.200,1.38061,-0.54942,-0.40288,0.1994,0.3170,-0.37000,0.0163,0.5494,2.6756,23.223,FEASIBLE,0,1.50
6.300,1.39586,-0.56181,-0.41040,0.2024,0.3237,-0.33206,0.0108,0.5618,2.6632,22.771,FEASIBLE,0,1.50
6.400,1.41305,-0.57345,-0.41569,0.2088,0.3248,-0.32564,0.0292,0.5734,2.6516,23.681,FEASIBLE,0,1.50
