time_s,x,y,yaw_rad,speed_mps,command_speed_mps,steering_rad,tracking_error_m,center_error_m,minimum_clearance_m,planning_ms,planner_status,collision_count,progress_percent
0.100,-0.00000,-0.00000,-0.00000,0.0000,0.0000,0.00000,inf,0.0000,3.2250,0.000,WAITING,0,0.00
0.200,-0.00226,-0.00008,0.00004,0.1042,5.2607,0.00698,0.0015,0.0001,3.2249,35.900,FEASIBLE,0,0.00
0.300,-0.00398,0.00083,0.00175,0.0418,4.3639,0.00698,0.0106,0.0008,3.2242,37.704,FEASIBLE,0,0.00
0.400,-0.00582,0.00306,0.00499,0.0156,3.9096,0.02094,0.0139,0.0031,3.2219,36.720,FEASIBLE,0,0.00
0.500,-0.00457,0.00554,0.00859,0.0401,3.7784,0.02094,0.0372,0.0055,3.2195,36.638,FEASIBLE,0,0.00
0.600,0.00201,0.00866,0.01299,0.0997,3.7449,0.02094,0.0177,0.0087,3.2163,37.356,FEASIBLE,0,0.00
0.700,0.01538,0.01277,0.01860,0.1669,3.6849,0.02975,0.0068,0.0128,3.2122,37.589,FEASIBLE,0,0.00
0.800,0.03588,0.01899,0.02690,0.2461,3.5994,0.01579,0.0098,0.0190,3.2060,39.088,FEASIBLE,0,0.00
0.900,0.06558,0.02665,0.03658,0.3449,3.5400,0.02975,0.0047,0.0267,3.1983,39.507,FEASIBLE,0,0.00
1.000,0.10591,0.03427,0.04517,0.4504,3.5378,0.02975,0.0127,0.0343,3.1907,36.619,FEASIBLE,0,0.00
1.100,0.15748,0.04120,0.05154,0.5629,3.5016,0.01579,0.0005,0.0412,3.1838,34.820,FEASIBLE,0,0.00
1.200,0.22053,0.04755,0.05579,0.6763,3.4073,0.01579,0.0061,0.0476,3.1774,36.477,FEASIBLE,0,0.00
1.300,0.29544,0.05325,0.05783,0.7944,3.2483,0.00183,0.0022,0.0532,3.1718,36.714,FEASIBLE,0,0.50
1.402,0.40114,0.05955,0.05805,0.9385,3.0754,0.00183,0.0129,0.0596,3.1654,36.682,FEASIBLE,0,0.50
