time_s,x,y,yaw_rad,speed_mps,command_speed_mps,steering_rad,tracking_error_m,center_error_m,minimum_clearance_m,planning_ms,planner_status,collision_count,progress_percent
0.100,-0.00000,-0.00000,-0.00000,0.0000,0.0000,0.00000,inf,0.0000,3.2250,0.000,WAITING,0,0.00
0.200,-0.00226,-0.00008,0.00004,0.1042,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
0.300,-0.00267,-0.00009,0.00005,0.0001,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
0.400,-0.00266,-0.00009,0.00005,0.0002,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
0.500,-0.00264,-0.00009,0.00005,0.0003,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
0.600,-0.00261,-0.00009,0.00005,0.0004,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
0.700,-0.00258,-0.00009,0.00005,0.0004,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
0.800,-0.00254,-0.00009,0.00005,0.0004,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
0.900,-0.00251,-0.00009,0.00005,0.0004,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
1.000,-0.00247,-0.00009,0.00005,0.0004,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
1.102,-0.00243,-0.00009,0.00005,0.0004,0.0000,0.00000,inf,0.0001,3.2249,0.000,WAITING,0,0.00
1.204,-0.00240,-0.00009,0.00005,0.0004,3.8579,0.00698,0.0127,0.0001,3.2249,36.144,FEASIBLE,0,0.00
1.300,-0.00344,0.00075,0.00148,0.0417,2.6032,0.00698,0.0282,0.0008,3.2242,36.643,FEASIBLE,0,0.00
1.400,-0.00386,0.00236,0.00382,0.0173,2.4223,0.00698,0.0211,0.0024,3.2226,35.896,FEASIBLE,0,0.00
1.500,-0.00211,0.00490,0.00746,0.0449,2.4015,0.00698,0.0220,0.0049,3.2201,35.666,FEASIBLE,0,0.00
1.600,0.00330,0.00726,0.01079,0.0983,2.4043,0.00698,0.0267,0.0073,3.2177,34.642,FEASIBLE,0,0.00
1.700,0.01814,0.00912,0.01322,0.1806,2.5724,0.00698,0.0297,0.0091,3.2159,35.545,FEASIBLE,0,0.00
1.800,0.04125,0.00980,0.01374,0.2611,2.5346,-0.00698,0.0022,0.0098,3.2152,36.334,FEASIBLE,0,0.00
1.900,0.07194,0.00881,0.01173,0.3290,2.4109,0.00698,0.0032,0.0088,3.2162,35.035,FEASIBLE,0,0.00
2.000,0.11079,0.00552,0.00643,0.4400,2.4207,0.00698,0.0339,0.0055,3.2195,43.083,FEASIBLE,0,0.00
2.100,0.16239,0.00087,-0.00050,0.5657,2.2876,0.00698,0.0158,0.0009,3.2241,36.451,FEASIBLE,0,0.00
2.200,0.22620,-0.00469,-0.00818,0.6840,2.1829,0.02094,0.0395,0.0047,3.2203,35.720,FEASIBLE,0,0.00
2.300,0.30130,-0.01053,-0.01534,0.7911,1.9649,0.03491,0.0370,0.0105,3.2145,35.677,FEASIBLE,0,0.50
2.400,0.38803,-0.01576,-0.02065,0.9150,2.5588,0.04887,0.0281,0.0158,3.2092,34.573,FEASIBLE,0,0.50
2.500,0.47576,-0.02595,-0.02051,0.8078,2.8536,0.06283,0.0508,0.0259,3.1991,34.697,FEASIBLE,0,0.50
2.600,0.55338,-0.02837,-0.02548,0.8306,2.5699,0.07679,0.0510,0.0284,3.1966,34.838,FEASIBLE,0,0.50
2.700,0.64692,-0.02163,-0.01904,1.0298,0.8000,0.07679,0.0128,0.0216,3.2034,35.027,FEASIBLE,0,0.50
2.800,0.76753,-0.01141,-0.00516,1.3759,2.8591,0.07679,0.0384,0.0114,3.2136,34.091,FEASIBLE,0,1.00
2.900,0.91325,0.00502,0.01711,1.5058,2.0711,0.06283,0.0558,0.0050,3.2200,35.101,FEASIBLE,0,1.00
3.000,1.10094,0.03440,0.05020,1.6408,2.4002,0.06283,0.0020,0.0344,3.1906,34.651,FEASIBLE,0,1.00
3.100,1.23428,0.05962,0.07448,1.7311,2.6206,0.04887,0.0223,0.0596,3.1654,34.835,FEASIBLE,0,1.00
3.200,1.41022,0.09701,0.10548,1.8434,2.3941,0.03491,0.0041,0.0970,3.1280,33.741,FEASIBLE,0,1.50
3.300,1.59659,0.14019,0.13530,1.9571,2.9909,0.02094,0.0178,0.1402,3.0848,34.974,FEASIBLE,0,1.50
3.400,1.79357,0.18804,0.16201,2.0730,0.8000,0.00698,0.0216,0.1880,3.0370,35.041,FEASIBLE,0,2.00
3.500,2.00084,0.23886,0.18355,2.1746,0.8000,-0.00698,0.0607,0.2389,2.9861,36.826,FEASIBLE,0,2.00
3.600,2.21714,0.29019,0.19794,2.2550,0.8000,-0.02094,0.0806,0.2902,2.9348,34.065,FEASIBLE,0,2.00
3.700,2.44362,0.33936,0.20319,2.3817,0.8000,-0.03491,0.0673,0.3394,2.8856,33.591,FEASIBLE,0,2.50
3.800,2.68216,0.38523,0.19798,2.4586,4.5414,-0.04887,0.0808,0.3852,2.8398,36.610,FEASIBLE,0,2.50
3.900,2.92522,0.42324,0.18295,2.4527,3.9411,-0.06283,0.1116,0.4232,2.8018,34.889,FEASIBLE,0,3.00
4.000,3.17193,0.44974,0.15946,2.5043,2.8592,-0.06283,0.0956,0.4497,2.7753,34.543,FEASIBLE,0,3.00
4.100,3.42611,0.46592,0.12883,2.5697,2.4398,-0.06938,0.0991,0.4659,2.7591,35.083,FEASIBLE,0,3.50
