time_s,x,y,yaw_rad,speed_mps,command_speed_mps,steering_rad,tracking_error_m,center_error_m,minimum_clearance_m,planning_ms,planner_status,collision_count,progress_percent
0.100,-0.00000,-0.00000,-0.00000,0.0000,0.0000,0.00000,inf,0.0000,3.2250,0.000,WAITING,0,0.00
0.200,-0.00226,-0.00008,0.00004,0.1042,1.4732,0.07174,0.0015,0.0001,3.2249,34.963,FEASIBLE,0,0.00
0.300,-0.00434,0.00138,0.00252,0.0380,1.4495,0.04512,0.0111,0.0014,3.2236,34.769,FEASIBLE,0,0.00
0.400,-0.00238,0.00462,0.00719,0.0691,1.3745,0.10667,0.0141,0.0046,3.2204,34.846,FEASIBLE,0,0.00
0.500,0.01119,0.01021,0.01504,0.2143,1.4967,0.10667,0.0362,0.0102,3.2148,35.327,FEASIBLE,0,0.00
0.600,0.04302,0.01962,0.02763,0.4163,1.5250,-0.04359,0.0171,0.0196,3.2054,34.757,FEASIBLE,0,0.00
0.700,0.09713,0.03012,0.04009,0.6278,1.4850,-0.04020,0.0095,0.0301,3.1949,34.849,FEASIBLE,0,0.00
0.800,0.17138,0.03840,0.04725,0.8212,1.3976,-0.10249,0.0035,0.0384,3.1866,41.566,FEASIBLE,0,0.00
0.900,0.26957,0.03774,0.03982,1.1281,1.3623,0.02324,0.0262,0.0377,3.1873,35.476,FEASIBLE,0,0.50
1.000,0.39639,0.02530,0.01663,1.3614,1.2275,0.10803,0.0680,0.0253,3.1997,35.445,FEASIBLE,0,0.50
1.100,0.52163,0.01118,-0.01110,1.1917,1.5973,0.18656,0.0457,0.0112,3.2138,33.171,FEASIBLE,0,0.50
1.202,0.66486,-0.00695,-0.03500,1.2935,1.4315,0.17238,0.0613,0.0070,3.2180,35.672,FEASIBLE,0,0.50
1.300,0.77800,-0.01888,-0.05024,1.5319,1.2273,0.19215,0.0522,0.0189,3.2061,35.409,FEASIBLE,0,1.00
1.402,0.98516,-0.04039,-0.06226,1.7356,2.1368,0.08384,0.0171,0.0404,3.1846,39.579,FEASIBLE,0,1.00
1.500,1.12100,-0.04619,-0.05598,1.6811,1.2641,0.25799,0.0573,0.0462,3.1788,36.336,FEASIBLE,0,1.00
1.600,1.28349,-0.03780,-0.03032,1.5629,2.0120,0.10090,0.0188,0.0378,3.1872,34.343,FEASIBLE,0,1.50
1.700,1.42996,-0.00957,0.01115,1.4467,1.0839,0.12846,0.0624,0.0096,3.2154,35.069,FEASIBLE,0,1.50
1.800,1.56174,0.03062,0.06057,1.3267,1.4637,-0.13544,0.0106,0.0306,3.1944,35.186,FEASIBLE,0,1.50
1.900,1.67779,0.07399,0.10776,1.1847,1.2271,-0.23457,0.0262,0.0740,3.1510,33.639,FEASIBLE,0,1.50
2.002,1.80011,0.12672,0.15806,1.0591,1.2646,-0.23172,0.0172,0.1267,3.0983,34.062,FEASIBLE,0,2.00
2.100,1.87522,0.15755,0.18240,0.9925,1.1812,-0.25713,0.0363,0.1575,3.0675,38.089,FEASIBLE,0,2.00
2.200,1.98415,0.19253,0.19998,0.9376,1.9492,-0.12527,0.0298,0.1925,3.0325,35.184,FEASIBLE,0,2.00
2.300,2.05763,0.20654,0.19913,0.9447,1.8005,-0.22931,0.0157,0.2065,3.0185,34.078,FEASIBLE,0,2.00
2.400,2.16920,0.21222,0.17811,1.2647,1.8166,-0.29244,0.0088,0.2122,3.0128,34.553,FEASIBLE,0,2.00
2.500,2.31703,0.20052,0.13068,1.6235,2.2661,-0.06380,0.0286,0.2005,3.0245,34.103,FEASIBLE,0,2.50
2.600,2.49680,0.16940,0.06338,1.9555,2.1702,0.01596,0.0611,0.1694,3.0556,34.068,FEASIBLE,0,2.50
2.700,2.70053,0.11763,-0.01730,2.1917,2.1028,0.09986,0.0768,0.1176,3.1074,35.028,FEASIBLE,0,2.50
2.800,2.91030,0.04574,-0.10156,2.2390,1.5223,0.31660,0.1335,0.0457,3.1793,33.810,FEASIBLE,0,3.00
2.900,3.12275,-0.03732,-0.17598,2.3016,1.3077,0.37337,0.1678,0.0373,3.1877,34.865,FEASIBLE,0,3.00
3.000,3.33705,-0.12292,-0.23130,2.3000,1.1480,0.30505,0.1738,0.1229,3.1021,34.056,FEASIBLE,0,3.50
3.100,3.55453,-0.20371,-0.26424,2.3226,1.3351,0.29397,0.2010,0.2037,3.0213,34.372,FEASIBLE,0,3.50
3.200,3.76833,-0.26814,-0.27368,2.1604,1.5965,0.16250,0.1376,0.2681,2.9569,34.362,FEASIBLE,0,4.00
3.300,3.96633,-0.31447,-0.26086,1.9528,1.0292,0.25349,0.1479,0.3145,2.9105,34.064,FEASIBLE,0,4.00
3.400,4.14803,-0.33664,-0.22958,1.7297,1.2954,0.27648,0.1153,0.3366,2.8884,34.164,FEASIBLE,0,4.00
