time_s,x,y,yaw_rad,speed_mps,command_speed_mps,steering_rad,tracking_error_m,center_error_m,minimum_clearance_m,planning_ms,planner_status,collision_count,progress_percent
0.100,-0.00000,-0.00000,-0.00000,0.0000,0.0000,0.00000,inf,0.0000,3.2250,0.000,WAITING,0,0.00
0.200,-0.00226,-0.00008,0.00004,0.1042,0.0000,0.00000,0.0015,0.0001,3.2249,35.114,FEASIBLE,0,0.00
0.300,-0.00267,-0.00009,0.00005,0.0005,1.3721,0.05236,0.0092,0.0001,3.2249,34.679,FEASIBLE,0,0.00
0.400,-0.00558,0.00223,0.00373,0.0370,1.3363,0.08727,0.0131,0.0022,3.2228,34.745,FEASIBLE,0,0.00
0.500,-0.00673,0.00501,0.00776,0.0303,1.2962,0.12217,0.0357,0.0050,3.2200,35.204,FEASIBLE,0,0.00
0.600,-0.00262,0.00764,0.01151,0.0729,1.1610,0.15708,0.0174,0.0076,3.2174,35.230,FEASIBLE,0,0.00
0.700,0.00775,0.01088,0.01597,0.1331,1.0878,0.19199,0.0070,0.0109,3.2141,34.901,FEASIBLE,0,0.00
0.800,0.02459,0.01594,0.02279,0.2049,1.0761,0.20749,0.0095,0.0159,3.2091,46.614,FEASIBLE,0,0.00
0.900,0.04910,0.02349,0.03271,0.2910,1.0742,0.19805,0.0057,0.0235,3.2015,36.159,FEASIBLE,0,0.00
1.000,0.08263,0.03426,0.04633,0.3923,1.0739,0.19170,0.0073,0.0343,3.1907,35.502,FEASIBLE,0,0.00
1.100,0.13661,0.05265,0.06838,0.5329,1.0738,0.17176,0.0138,0.0527,3.1723,34.717,FEASIBLE,0,0.00
1.202,0.19412,0.07180,0.08935,0.6480,1.0738,0.16893,0.0140,0.0718,3.1532,35.903,FEASIBLE,0,0.00
1.302,0.26346,0.09105,0.10713,0.7591,1.2027,0.13402,0.0211,0.0910,3.1340,36.499,FEASIBLE,0,0.50
1.400,0.34463,0.10907,0.11965,0.8714,1.2749,0.09912,0.0182,0.1091,3.1159,35.324,FEASIBLE,0,0.50
1.500,0.39634,0.12693,0.12392,0.6581,1.2864,0.07012,0.0342,0.1269,3.0981,34.634,FEASIBLE,0,0.50
1.600,0.45768,0.15450,0.12639,0.7289,1.4085,0.03521,0.0531,0.1545,3.0705,33.312,FEASIBLE,0,0.50
1.700,0.54629,0.17559,0.12364,1.0457,1.4281,0.00030,0.0044,0.1756,3.0494,34.788,FEASIBLE,0,0.50
1.800,0.64978,0.17182,0.12524,1.0837,1.4312,-0.03460,0.0262,0.1718,3.0532,35.514,FEASIBLE,0,0.50
1.900,0.79589,0.17165,0.11996,1.5626,1.4317,-0.06951,0.0172,0.1716,3.0534,35.788,FEASIBLE,0,1.00
2.000,0.94843,0.18596,0.11506,1.5269,1.4318,-0.05745,0.0207,0.1860,3.0390,36.027,FEASIBLE,0,1.00
2.100,1.10713,0.20274,0.10970,1.6843,1.4318,-0.06495,0.0156,0.2027,3.0223,35.114,FEASIBLE,0,1.00
2.200,1.27637,0.21587,0.10327,1.7334,1.3115,-0.07721,0.0003,0.2159,3.0091,34.493,FEASIBLE,0,1.50
2.300,1.48676,0.22993,0.09474,1.7790,1.2923,-0.09641,0.0015,0.2299,2.9951,34.837,FEASIBLE,0,1.50
2.400,1.62952,0.23786,0.08833,1.7924,1.2892,-0.11507,0.0131,0.2379,2.9871,34.385,FEASIBLE,0,1.50
2.500,1.80914,0.24536,0.07884,1.7947,1.2887,-0.11805,0.0010,0.2454,2.9796,33.461,FEASIBLE,0,2.00
2.600,1.98803,0.24954,0.06746,1.7803,1.2886,-0.12961,0.0042,0.2495,2.9755,34.489,FEASIBLE,0,2.00
2.700,2.16450,0.25001,0.05416,1.7511,1.2886,-0.11905,0.0093,0.2500,2.9750,34.253,FEASIBLE,0,2.00
2.800,2.37003,0.24670,0.03729,1.6812,1.2886,-0.10071,0.0061,0.2467,2.9783,33.613,FEASIBLE,0,2.50
