time_s,x,y,yaw_rad,speed_mps,command_speed_mps,steering_rad,tracking_error_m,center_error_m,minimum_clearance_m,planning_ms,planner_status,collision_count,progress_percent
0.100,-0.00000,-0.00000,-0.00000,0.0000,0.0000,0.00000,inf,0.0000,3.2250,0.000,WAITING,0,0.00
0.200,-0.00226,-0.00008,0.00004,0.1042,3.9038,0.00698,0.0015,0.0001,3.2249,39.999,FEASIBLE,0,0.00
0.300,-0.00398,0.00083,0.00175,0.0418,2.6958,0.00698,0.0106,0.0008,3.2242,35.295,FEASIBLE,0,0.00
0.400,-0.00582,0.00306,0.00499,0.0156,2.4340,0.02094,0.0258,0.0031,3.2219,35.702,FEASIBLE,0,0.00
0.500,-0.00457,0.00554,0.00859,0.0401,2.6112,0.02094,0.0372,0.0055,3.2195,35.462,FEASIBLE,0,0.00
0.600,0.00201,0.00866,0.01298,0.0997,2.6633,0.02094,0.0177,0.0087,3.2163,35.303,FEASIBLE,0,0.00
0.700,0.01589,0.01229,0.01791,0.1757,2.6025,0.03010,0.0074,0.0123,3.2127,36.812,FEASIBLE,0,0.00
0.800,0.03834,0.01567,0.02213,0.2566,2.4914,0.01613,0.0061,0.0157,3.2093,42.054,FEASIBLE,0,0.00
0.904,0.07674,0.01940,0.02615,0.3648,2.4548,0.03010,0.0028,0.0194,3.2056,37.883,FEASIBLE,0,0.00
1.000,0.10995,0.02165,0.02809,0.4444,2.4736,0.03010,0.0197,0.0216,3.2034,35.691,FEASIBLE,0,0.00
1.100,0.17304,0.02557,0.03104,0.5818,2.2990,0.03010,0.0025,0.0256,3.1994,34.482,FEASIBLE,0,0.00
1.202,0.23844,0.03026,0.03471,0.7007,2.1741,0.03010,0.0132,0.0303,3.1947,34.956,FEASIBLE,0,0.00
1.300,0.31563,0.03645,0.03949,0.8181,1.9917,0.01613,0.0035,0.0364,3.1886,35.297,FEASIBLE,0,0.50
1.402,0.40471,0.04320,0.04384,0.9357,2.6664,0.01613,0.0044,0.0432,3.1818,35.953,FEASIBLE,0,0.50
1.500,0.46223,0.05604,0.04555,0.7192,2.9708,0.01613,0.0146,0.0560,3.1690,36.134,FEASIBLE,0,0.50
1.600,0.53187,0.07070,0.05179,0.7323,2.8753,0.01613,0.0275,0.0707,3.1543,34.129,FEASIBLE,0,0.50
1.700,0.61302,0.07196,0.05726,0.9122,2.7498,0.01613,0.0042,0.0720,3.1530,35.695,FEASIBLE,0,0.50
1.800,0.72351,0.07111,0.05836,1.2746,2.6966,0.01613,0.0263,0.0711,3.1539,34.971,FEASIBLE,0,0.50
1.900,0.86941,0.08186,0.06173,1.5250,2.4442,0.00217,0.0246,0.0819,3.1431,35.173,FEASIBLE,0,1.00
2.000,1.06145,0.09686,0.06618,1.6642,3.1286,0.00217,0.0322,0.0969,3.1281,34.687,FEASIBLE,0,1.00
2.100,1.19882,0.10684,0.06787,1.7574,3.3504,-0.00426,0.0361,0.1068,3.1182,35.041,FEASIBLE,0,1.00
2.200,1.38174,0.11823,0.06737,1.8838,3.0662,0.00970,0.0320,0.1182,3.1068,34.690,FEASIBLE,0,1.50
2.300,1.57759,0.12832,0.06449,2.0123,3.4884,-0.00426,0.0195,0.1283,3.0967,34.757,FEASIBLE,0,1.50
2.400,1.78621,0.13770,0.06059,2.1382,3.5238,-0.00926,0.0193,0.1377,3.0873,34.786,FEASIBLE,0,2.00
2.500,2.00720,0.14735,0.05724,2.2608,3.2243,0.00471,0.0382,0.1473,3.0777,34.307,FEASIBLE,0,2.00
2.600,2.24023,0.15857,0.05591,2.3797,3.7176,-0.00926,0.0267,0.1586,3.0664,35.118,FEASIBLE,0,2.00
2.700,2.48318,0.17277,0.05731,2.4647,3.5468,-0.00926,0.0139,0.1728,3.0522,34.386,FEASIBLE,0,2.50
2.800,2.73601,0.18930,0.06068,2.5796,3.9635,-0.00977,0.0064,0.1893,3.0357,35.314,FEASIBLE,0,2.50
2.900,3.00109,0.20791,0.06431,2.7095,4.2272,-0.02373,0.0122,0.2079,3.0171,34.684,FEASIBLE,0,3.00
3.000,3.27928,0.22757,0.06612,2.8411,3.1536,-0.02373,0.0254,0.2276,2.9974,34.221,FEASIBLE,0,3.50
3.100,3.57142,0.24634,0.06412,2.9795,2.5452,-0.02373,0.0048,0.2463,2.9787,35.468,FEASIBLE,0,3.50
3.200,3.87597,0.26083,0.05691,3.0925,2.4478,-0.03769,0.0239,0.2608,2.9642,34.988,FEASIBLE,0,4.00
3.300,4.19089,0.27007,0.04497,3.1827,2.4322,-0.03769,0.0106,0.2701,2.9549,34.286,FEASIBLE,0,4.00
3.400,4.51242,0.27254,0.02980,3.2466,2.4298,-0.03769,0.0094,0.2725,2.9525,34.246,FEASIBLE,0,4.50
3.500,4.84068,0.26734,0.01290,3.3028,2.4294,-0.03769,0.0226,0.2673,2.9577,34.142,FEASIBLE,0,5.00
3.600,5.17236,0.25678,-0.00440,3.3327,2.4293,-0.03769,0.0088,0.2568,2.9682,34.452,FEASIBLE,0,5.00
3.700,5.57305,0.23809,-0.02328,3.3471,2.4293,-0.02373,0.0235,0.2381,2.9869,34.264,FEASIBLE,0,5.50
3.800,5.83988,0.22310,-0.03353,3.3375,2.4293,-0.00977,0.0298,0.2231,3.0019,34.943,FEASIBLE,0,6.00
3.900,6.17116,0.20371,-0.04265,3.3002,2.4293,-0.00977,0.0307,0.2037,3.0213,34.330,FEASIBLE,0,6.00
4.000,6.49696,0.18638,-0.04586,3.2356,2.4293,0.00419,0.0364,0.1864,3.0386,34.397,FEASIBLE,0,6.50
4.100,6.81131,0.17450,-0.04335,3.1131,2.4293,0.01816,0.0405,0.1745,3.0505,34.756,FEASIBLE,0,7.00
4.200,7.11652,0.16745,-0.03647,3.0091,2.4293,0.01816,0.0404,0.1675,3.0575,33.445,FEASIBLE,0,7.00
4.300,7.41105,0.16458,-0.02755,2.9027,2.4293,0.03212,0.0434,0.1646,3.0604,35.248,FEASIBLE,0,7.50
4.402,7.74867,0.16522,-0.01654,2.7473,2.4293,0.03212,0.0239,0.1652,3.0598,35.490,FEASIBLE,0,7.50
4.502,7.96293,0.16709,-0.01060,2.6367,2.4293,0.01816,0.0360,0.1671,3.0579,35.541,FEASIBLE,0,8.00
4.602,8.26562,0.16774,-0.00592,2.4455,2.4293,0.01816,0.0221,0.1677,3.0573,34.854,FEASIBLE,0,8.50
4.700,8.50118,0.16598,-0.00586,2.2988,2.0517,0.03212,0.0526,0.1660,3.0590,34.528,FEASIBLE,0,8.50
4.800,8.72230,0.16272,-0.00808,2.1461,2.2178,0.03212,0.0206,0.1627,3.0623,34.957,FEASIBLE,0,8.50
4.902,8.92888,0.15897,-0.01110,2.0135,2.0179,0.04608,0.0510,0.1590,3.0660,36.019,FEASIBLE,0,9.00
5.000,9.08497,0.15578,-0.01311,1.9157,1.8349,0.06004,0.0848,0.1558,3.0692,34.586,FEASIBLE,0,9.00
5.100,9.26896,0.15251,-0.01395,1.7895,1.6976,0.07401,0.0882,0.1525,3.0725,34.467,FEASIBLE,0,9.50
5.200,9.44071,0.15130,-0.01149,1.6696,1.6324,0.08797,0.1050,0.1513,3.0737,33.925,FEASIBLE,0,9.50
5.302,9.63097,0.15483,-0.00224,1.5193,1.6220,0.08797,0.0112,0.1548,3.0702,35.017,FEASIBLE,0,9.50
5.400,9.74685,0.16269,0.00809,1.4192,1.6203,0.08797,0.0094,0.1627,3.0623,36.128,FEASIBLE,0,9.50
5.500,9.88248,0.17595,0.02448,1.3263,1.6201,0.09531,0.0625,0.1760,3.0490,34.346,FEASIBLE,0,10.00
5.600,10.00793,0.19311,0.04301,1.2329,1.6200,0.10927,0.0252,0.1931,3.0319,33.958,FEASIBLE,0,10.00
5.700,10.12507,0.21241,0.06178,1.1571,1.6200,0.09531,0.0019,0.2124,3.0126,35.023,FEASIBLE,0,10.00
5.800,10.23491,0.23270,0.07888,1.0915,1.6200,0.09531,0.0136,0.2327,2.9923,34.712,FEASIBLE,0,10.00
5.900,10.33844,0.25291,0.09241,1.0325,1.6200,0.09531,0.0301,0.2529,2.9721,33.416,FEASIBLE,0,10.50
6.000,10.44169,0.26862,0.10098,1.0348,1.6200,0.08135,0.0058,0.2686,2.9564,34.860,FEASIBLE,0,10.50
6.100,10.54428,0.28176,0.10510,1.0362,1.6200,0.08135,0.0002,0.2818,2.9432,34.535,FEASIBLE,0,10.50
6.200,10.64796,0.29287,0.10591,1.0509,1.6200,0.08135,0.0094,0.2929,2.9321,34.460,FEASIBLE,0,10.50
6.300,10.75415,0.30280,0.10476,1.0804,1.6200,0.08135,0.0102,0.3028,2.9222,35.475,FEASIBLE,0,11.00
6.400,10.86417,0.31262,0.10313,1.1238,1.6200,0.08135,0.0300,0.3126,2.9124,35.106,FEASIBLE,0,11.00
6.500,10.97921,0.32359,0.10254,1.1793,1.6200,0.08135,0.0294,0.3236,2.9014,35.513,FEASIBLE,0,11.00
6.600,11.10049,0.33713,0.10453,1.2491,1.6200,0.08135,0.0055,0.3371,2.8879,33.892,FEASIBLE,0,11.00
