timestamp_s,x,y,yaw,seq
0.108000,-0.01540,-0.00177,0.243046,0
0.108000,1.00000,0.25000,0.000000,1
0.108000,2.00000,0.25000,0.000000,2
0.108000,3.00000,0.25000,0.000000,3
0.108000,4.00000,0.25000,0.000000,4
0.108000,5.00000,0.25000,0.000000,5
0.108000,6.00000,0.25000,0.000000,6
0.108000,7.00000,0.25000,0.000000,7
0.108000,8.00000,0.25000,0.000000,8
0.108000,9.00000,0.25000,0.000000,9
0.108000,10.00000,0.25000,0.000000,10
0.108000,11.00000,0.25000,0.244979,11
0.108000,12.00000,0.50000,0.244979,12
0.108000,13.00000,0.75000,0.244979,13
0.108000,14.00000,1.00000,0.463648,14
0.108000,15.00000,1.50000,0.463648,15
0.108000,16.00000,2.00000,0.000000,16
0.108000,17.00000,2.00000,0.000000,17
0.108000,18.00000,2.00000,0.000000,18
0.108000,19.00000,2.00000,-0.244979,19
0.108000,20.00000,1.75000,-0.244979,20
0.108000,21.00000,1.50000,-0.643501,21
0.108000,22.00000,0.75000,-0.463648,22
0.108000,23.00000,0.25000,-0.463648,23
0.108000,24.00000,-0.25000,-0.463648,24
0.108000,25.00000,-0.75000,-0.463648,25
0.108000,26.00000,-1.25000,-0.244979,26
0.108000,27.00000,-1.50000,0.000000,27
0.108000,28.00000,-1.50000,0.000000,28
0.108000,29.00000,-1.50000,0.000000,29
0.108000,30.00000,-1.50000,0.000000,30
0.200000,0.00647,-0.00114,0.247591,0
0.200000,1.00000,0.25000,0.000000,1
0.200000,2.00000,0.25000,0.000000,2
0.200000,3.00000,0.25000,0.000000,3
0.200000,4.00000,0.25000,0.000000,4
0.200000,5.00000,0.25000,0.000000,5
0.200000,6.00000,0.25000,0.000000,6
0.200000,7.00000,0.25000,0.000000,7
0.200000,8.00000,0.25000,0.000000,8
0.200000,9.00000,0.25000,0.000000,9
0.200000,10.00000,0.25000,0.000000,10
0.200000,11.00000,0.25000,0.244979,11
0.200000,12.00000,0.50000,0.244979,12
0.200000,13.00000,0.75000,0.244979,13
0.200000,14.00000,1.00000,0.463648,14
0.200000,15.00000,1.50000,0.463648,15
0.200000,16.00000,2.00000,0.000000,16
0.200000,17.00000,2.00000,0.000000,17
0.200000,18.00000,2.00000,0.000000,18
0.200000,19.00000,2.00000,-0.244979,19
0.200000,20.00000,1.75000,-0.244979,20
0.200000,21.00000,1.50000,-0.643501,21
0.200000,22.00000,0.75000,-0.463648,22
0.200000,23.00000,0.25000,-0.463648,23
0.200000,24.00000,-0.25000,-0.463648,24
0.200000,25.00000,-0.75000,-0.463648,25
0.200000,26.00000,-1.25000,-0.244979,26
0.200000,27.00000,-1.50000,0.000000,27
0.200000,28.00000,-1.50000,0.000000,28
0.200000,29.00000,-1.50000,0.000000,29
0.200000,30.00000,-1.50000,0.000000,30
0.300000,-0.01229,-0.01285,0.254049,0
0.300000,1.00000,0.25000,0.000000,1
0.300000,2.00000,0.25000,0.000000,2
0.300000,3.00000,0.25000,0.000000,3
0.300000,4.00000,0.25000,0.000000,4
0.300000,5.00000,0.25000,0.000000,5
0.300000,6.00000,0.25000,0.000000,6
0.300000,7.00000,0.25000,0.000000,7
0.300000,8.00000,0.25000,0.000000,8
0.300000,9.00000,0.25000,0.000000,9
0.300000,10.00000,0.25000,0.000000,10
0.300000,11.00000,0.25000,0.244979,11
