timestamp_s,x,y,yaw,seq
88.000000,11.73196,3.52981,-0.793002,0
88.000000,12.50000,2.75000,-0.643501,1
88.000000,13.50000,2.00000,0.000000,2
88.000000,14.50000,2.00000,0.244979,3
88.000000,15.50000,2.25000,0.000000,4
88.000000,16.50000,2.25000,-0.244979,5
88.000000,17.50000,2.00000,0.000000,6
88.000000,18.50000,2.00000,-0.244979,7
88.000000,19.50000,1.75000,-0.244979,8
88.000000,20.50000,1.50000,-0.244979,9
88.000000,21.50000,1.25000,-0.463648,10
88.000000,22.50000,0.75000,-0.463648,11
88.000000,23.50000,0.25000,-0.463648,12
88.000000,24.50000,-0.25000,-0.463648,13
88.000000,25.50000,-0.75000,-0.463648,14
88.000000,26.50000,-1.25000,-0.244979,15
88.000000,27.50000,-1.50000,0.000000,16
88.000000,28.50000,-1.50000,0.000000,17
88.000000,29.50000,-1.50000,0.000000,18
88.000000,30.50000,-1.50000,0.000000,19
88.000000,31.50000,-1.50000,0.463648,20
88.000000,32.50000,-1.00000,0.244979,21
88.000000,33.50000,-0.75000,0.244979,22
88.000000,34.50000,-0.50000,0.244979,23
88.000000,35.50000,-0.25000,0.000000,24
88.000000,36.50000,-0.25000,0.000000,25
88.000000,37.50000,-0.25000,0.000000,26
88.000000,38.50000,-0.25000,0.000000,27
88.000000,39.50000,-0.25000,0.000000,28
88.000000,40.50000,-0.25000,0.000000,29
88.000000,41.50000,-0.25000,0.000000,30
88.100000,11.75468,3.53047,-0.559833,0
88.100000,13.00000,2.75000,-0.643501,1
88.100000,14.00000,2.00000,0.000000,2
88.100000,15.00000,2.00000,0.244979,3
88.100000,16.00000,2.25000,-0.244979,4
88.100000,17.00000,2.00000,0.000000,5
88.100000,18.00000,2.00000,0.000000,6
88.100000,19.00000,2.00000,-0.244979,7
88.100000,20.00000,1.75000,-0.244979,8
88.100000,21.00000,1.50000,-0.643501,9
88.100000,22.00000,0.75000,-0.463648,10
88.100000,23.00000,0.25000,-0.463648,11
88.100000,24.00000,-0.25000,-0.463648,12
88.100000,25.00000,-0.75000,-0.463648,13
88.100000,26.00000,-1.25000,-0.244979,14
88.100000,27.00000,-1.50000,0.000000,15
88.100000,28.00000,-1.50000,0.000000,16
88.100000,29.00000,-1.50000,0.000000,17
88.100000,30.00000,-1.50000,0.000000,18
88.100000,31.00000,-1.50000,0.244979,19
88.100000,32.00000,-1.25000,0.463648,20
88.100000,33.00000,-0.75000,0.244979,21
88.100000,34.00000,-0.50000,0.244979,22
88.100000,35.00000,-0.25000,0.000000,23
88.100000,36.00000,-0.25000,0.000000,24
88.100000,37.00000,-0.25000,0.000000,25
88.100000,38.00000,-0.25000,0.000000,26
88.100000,39.00000,-0.25000,0.000000,27
88.100000,40.00000,-0.25000,0.000000,28
88.100000,41.00000,-0.25000,0.000000,29
88.100000,42.00000,-0.25000,0.000000,30
88.200000,11.75958,3.51167,-0.550679,0
88.200000,13.00000,2.75000,-0.643501,1
88.200000,14.00000,2.00000,0.000000,2
88.200000,15.00000,2.00000,0.244979,3
88.200000,16.00000,2.25000,-0.244979,4
88.200000,17.00000,2.00000,0.000000,5
